"RuntimeScriptPath","SizeBytes","LastWriteTime"
"Data/Scripts/Items/Construction/Decorative/Tapestry.cs","29834","2023-11-29T10:17:07.7129357-06:00"
"Data/Scripts/Items/Construction/Floors/Floors.cs","14031","2023-11-29T10:17:07.7129357-06:00"
"Data/Scripts/Items/Construction/Lights/BaseEquipableLight.cs","1790","2023-11-29T10:17:07.7139366-06:00"
"Data/Scripts/Items/Construction/Lights/BaseLight.cs","6773","2023-11-29T10:17:07.7139366-06:00"
"Data/Scripts/Items/Construction/Lights/Brazier.cs","901","2023-11-29T10:17:07.7139366-06:00"
"Data/Scripts/Items/Construction/Lights/BrazierTall.cs","915","2023-11-29T10:17:07.7139366-06:00"
"Data/Scripts/Items/Construction/Lights/BurningScarecrow.cs","2250","2023-11-29T10:17:07.7139366-06:00"
"Data/Scripts/Items/Construction/Lights/Candelabra.cs","2109","2023-11-29T10:17:07.7139366-06:00"
"Data/Scripts/Items/Construction/Lights/CandelabraStand.cs","1044","2023-11-29T10:17:07.7149359-06:00"
"Data/Scripts/Items/Construction/Lights/Candle.cs","1061","2023-11-29T10:17:07.7149359-06:00"
"Data/Scripts/Items/Construction/Lights/CandleLarge.cs","996","2023-11-29T10:17:07.7149359-06:00"
"Data/Scripts/Items/Construction/Lights/CandleLong.cs","963","2023-11-29T10:17:07.7149359-06:00"
"Data/Scripts/Items/Construction/Lights/CandleShort.cs","966","2023-11-29T10:17:07.7149359-06:00"
"Data/Scripts/Items/Construction/Lights/CandleSkull.cs","1248","2023-11-29T10:17:07.7160249-06:00"
"Data/Scripts/Items/Construction/Lights/ColoredWallTorch.cs","2257","2023-11-29T10:17:07.7160249-06:00"
"Data/Scripts/Items/Construction/Lights/DarkSource.cs","675","2023-11-29T10:17:07.7160249-06:00"
"Data/Scripts/Items/Construction/Lights/DragonLamp.cs","6789","2023-11-29T10:17:07.7170257-06:00"
"Data/Scripts/Items/Construction/Lights/GlowingLight.cs","835","2023-12-22T10:55:34.1457508-06:00"
"Data/Scripts/Items/Construction/Lights/GothicCandelabra.cs","2054","2023-11-29T10:17:07.7170257-06:00"
"Data/Scripts/Items/Construction/Lights/HangingLantern.cs","1022","2023-11-29T10:17:07.7170257-06:00"
"Data/Scripts/Items/Construction/Lights/HeatingStand.cs","1491","2023-11-29T10:17:07.7170257-06:00"
"Data/Scripts/Items/Construction/Lights/LampPost1.cs","1007","2023-11-29T10:17:07.7170257-06:00"
"Data/Scripts/Items/Construction/Lights/LampPost2.cs","1007","2023-11-29T10:17:07.7180253-06:00"
"Data/Scripts/Items/Construction/Lights/LampPost3.cs","1019","2023-11-29T10:17:07.7180253-06:00"
"Data/Scripts/Items/Construction/Lights/Lantern.cs","2020","2023-11-29T10:17:07.7180253-06:00"
"Data/Scripts/Items/Construction/Lights/LightSource.cs","2508","2023-11-29T10:17:07.7180253-06:00"
"Data/Scripts/Items/Construction/Lights/PaperLantern.cs","1045","2023-11-29T10:17:07.7180253-06:00"
"Data/Scripts/Items/Construction/Lights/RedHangingLantern.cs","1891","2023-11-29T10:17:07.7190249-06:00"
"Data/Scripts/Items/Construction/Lights/RoundPaperLantern.cs","1060","2023-11-29T10:17:07.7190249-06:00"
"Data/Scripts/Items/Construction/Lights/ShojiLantern.cs","1045","2023-11-29T10:17:07.7190249-06:00"
"Data/Scripts/Items/Construction/Lights/StrangeGlow.cs","1527","2023-12-22T10:55:34.1457508-06:00"
"Data/Scripts/Items/Construction/Lights/Torch.cs","1519","2023-11-29T10:17:07.7190249-06:00"
"Data/Scripts/Items/Construction/Lights/TorchAndDragonBrazier.cs","1901","2023-11-29T10:17:07.7200261-06:00"
"Data/Scripts/Items/Construction/Lights/TowerLantern.cs","2041","2023-12-22T10:55:34.1467517-06:00"
"Data/Scripts/Items/Construction/Lights/WallSconce.cs","1996","2023-11-29T10:17:07.7200261-06:00"
"Data/Scripts/Items/Construction/Lights/WallTorch.cs","1993","2023-11-29T10:17:07.7210256-06:00"
"Data/Scripts/Items/Construction/Lights/WhiteHangingLantern.cs","1897","2023-11-29T10:17:07.7210256-06:00"
"Data/Scripts/Items/Construction/Misc/BarrelParts.cs","2587","2023-11-29T10:17:07.7210256-06:00"
"Data/Scripts/Items/Construction/Misc/Easle.cs","744","2023-11-29T10:17:07.7210256-06:00"
"Data/Scripts/Items/Construction/Misc/MeltedWax.cs","780","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Misc/MusicStand.cs","1484","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Misc/Obelisk.cs","748","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Misc/Screens.cs","1388","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Misc/Statues.cs","8650","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Misc/Vase.cs","1794","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Misc/Vines.cs","947","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Ruined/RuinedItemSingle.cs","7179","2023-11-29T10:17:07.7220249-06:00"
"Data/Scripts/Items/Construction/Signs/BaseSign.cs","652","2023-11-29T10:17:07.7235281-06:00"
"Data/Scripts/Items/Construction/Signs/LocalizedSign.cs","1608","2023-11-29T10:17:07.7235281-06:00"
"Data/Scripts/Items/Construction/Signs/Sign.cs","2163","2023-11-29T10:17:07.7235281-06:00"
"Data/Scripts/Items/Construction/Tables/Tables.cs","3407","2023-11-29T10:17:07.7235281-06:00"
"Data/Scripts/Items/Construction/Tables/WritingTable.cs","769","2023-11-29T10:17:07.7235281-06:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile01Addon.cs","2719","2024-03-29T16:18:03.2958076-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile02Addon.cs","2635","2024-03-29T16:18:03.2968100-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile03Addon.cs","2898","2024-03-29T16:18:03.2968100-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile04Addon.cs","3068","2024-03-29T16:18:03.2968100-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile05Addon.cs","3060","2024-03-29T16:18:03.2978099-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile2Addon.cs","4103","2024-03-29T16:18:03.2978099-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePile3Addon.cs","4762","2024-03-29T16:18:03.2988099-05:00"
"Data/Scripts/Items/Construction/Treasure Piles/TreasurePileAddon.cs","4301","2024-03-29T16:18:03.2988099-05:00"
"Data/Scripts/Items/Construction/Trees/DarkBrownTreeAddon.cs","1583","2023-11-29T10:17:07.7250432-06:00"
"Data/Scripts/Items/Construction/Trees/GreyTreeAddon.cs","1537","2023-11-29T10:17:07.7260470-06:00"
"Data/Scripts/Items/Construction/Trees/LightBrownTreeAddon.cs","1592","2023-11-29T10:17:07.7260470-06:00"
"Data/Scripts/Items/Construction/Trees/PearTreeAddon.cs","2020","2023-11-29T10:17:07.7260470-06:00"
"Data/Scripts/Items/Construction/Walls/BaseWall.cs","640","2023-11-29T10:17:07.7260470-06:00"
"Data/Scripts/Items/Construction/Walls/DarkWoodWall.cs","1165","2023-11-29T10:17:07.7260470-06:00"
"Data/Scripts/Items/Construction/Walls/ThickGrayStoneWall.cs","1480","2023-11-29T10:17:07.7270466-06:00"
"Data/Scripts/Items/Construction/Walls/ThinBrickWall.cs","1567","2023-11-29T10:17:07.7270466-06:00"
"Data/Scripts/Items/Construction/Walls/ThinStoneWall.cs","1269","2023-11-29T10:17:07.7270466-06:00"
"Data/Scripts/Items/Construction/Walls/WhiteStoneWall.cs","1861","2023-11-29T10:17:07.7270466-06:00"
"Data/Scripts/Items/Construction/Wells/blackwell.cs","6929","2024-03-29T16:18:03.2988099-05:00"
"Data/Scripts/Items/Construction/Wells/brownwell.cs","7210","2024-03-29T16:18:03.2988099-05:00"
"Data/Scripts/Items/Construction/Wells/marblewell.cs","7285","2024-03-29T16:18:03.2988099-05:00"
"Data/Scripts/Items/Construction/Wells/redwell.cs","7068","2024-03-29T16:18:03.2988099-05:00"
"Data/Scripts/Items/Construction/Wells/stonewell.cs","6946","2024-03-29T16:18:03.3003116-05:00"
"Data/Scripts/Items/Construction/Wells/woodwell.cs","7096","2024-03-29T16:18:03.3003116-05:00"
"Data/Scripts/Items/Containers/AlchemistPouch.cs","130187","2023-12-22T10:55:34.1477512-06:00"
"Data/Scripts/Items/Containers/AlchemyPouch.cs","3548","2023-11-29T10:17:07.7290465-06:00"
"Data/Scripts/Items/Containers/AnimalCages.cs","60617","2023-11-29T10:17:07.7300467-06:00"
"Data/Scripts/Items/Containers/BagOfHolding.cs","2410","2023-11-29T10:17:07.7300467-06:00"
"Data/Scripts/Items/Containers/BankChest.cs","1175","2023-11-29T10:17:07.7300467-06:00"
"Data/Scripts/Items/Containers/BaseTreasureChest.cs","6605","2023-12-22T10:55:34.1477512-06:00"
"Data/Scripts/Items/Containers/BoneContainer.cs","1141","2023-12-22T10:55:34.1487516-06:00"
"Data/Scripts/Items/Containers/BuriedBody.cs","2893","2023-12-22T10:55:34.1487516-06:00"
"Data/Scripts/Items/Containers/BuriedChest.cs","3194","2023-12-22T10:55:34.1487516-06:00"
"Data/Scripts/Items/Containers/Container.cs","97236","2023-11-29T10:17:07.7310464-06:00"
"Data/Scripts/Items/Containers/ContainerFunctions.cs","312339","2023-12-22T10:55:34.1497508-06:00"
"Data/Scripts/Items/Containers/CorpseChest.cs","2511","2023-12-22T10:55:34.1497508-06:00"
"Data/Scripts/Items/Containers/CorpseSailor.cs","2739","2023-12-22T10:55:34.1497508-06:00"
"Data/Scripts/Items/Containers/DungeonChest.cs","26983","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/DungeonLoot.cs","42866","2024-03-29T16:18:03.3003116-05:00"
"Data/Scripts/Items/Containers/DustPile.cs","802","2023-11-29T10:17:07.7330469-06:00"
"Data/Scripts/Items/Containers/FillableContainers.cs","51348","2026-06-08T17:48:03.0636674-05:00"
"Data/Scripts/Items/Containers/FoodChest.cs","3159","2023-11-29T10:17:07.7330469-06:00"
"Data/Scripts/Items/Containers/FurnitureContainer.cs","18837","2023-11-29T10:17:07.7330469-06:00"
"Data/Scripts/Items/Containers/GraveChest.cs","3851","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/GypsyShelf.cs","2052","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/HiddenBox.cs","13675","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/HiddenChest.cs","24600","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/LandChest.cs","5053","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/LockableContainer.cs","13292","2023-12-22T10:55:34.1507519-06:00"
"Data/Scripts/Items/Containers/Loot.cs","87483","2026-05-09T19:23:34.9086413-05:00"
"Data/Scripts/Items/Containers/LootBag.cs","2453","2023-12-22T10:55:34.1522545-06:00"
"Data/Scripts/Items/Containers/LootChest.cs","2212","2023-12-22T10:55:34.1522545-06:00"
"Data/Scripts/Items/Containers/LootPack.cs","137355","2023-12-22T10:55:34.1522545-06:00"
"Data/Scripts/Items/Containers/MagicSkeltonsKey.cs","12016","2023-12-22T10:55:34.1532574-06:00"
"Data/Scripts/Items/Containers/MarkContainer.cs","8590","2023-11-29T10:17:07.7370856-06:00"
"Data/Scripts/Items/Containers/MasterSkeltonsKey.cs","10786","2023-12-22T10:55:34.1532574-06:00"
"Data/Scripts/Items/Containers/MovingBox.cs","7898","2023-12-22T10:55:34.1532574-06:00"
"Data/Scripts/Items/Containers/ParagonChest.cs","4597","2023-12-22T10:55:34.1532574-06:00"
"Data/Scripts/Items/Containers/PirateChest.cs","2974","2023-12-22T10:55:34.1532574-06:00"
"Data/Scripts/Items/Containers/Quivers/ArcherQuiver.cs","750","2023-11-29T10:17:07.7380860-06:00"
"Data/Scripts/Items/Containers/Quivers/BaseQuiver.cs","17360","2023-12-22T10:55:34.1542584-06:00"
"Data/Scripts/Items/Containers/Quivers/ElvenQuiver.cs","805","2023-11-29T10:17:07.7380860-06:00"
"Data/Scripts/Items/Containers/SackOfHolding.cs","9385","2024-03-29T16:18:03.3033144-05:00"
"Data/Scripts/Items/Containers/Safe.cs","2841","2023-12-22T10:55:34.1542584-06:00"
"Data/Scripts/Items/Containers/SalvageBag.cs","15185","2023-11-29T10:17:07.7390849-06:00"
"Data/Scripts/Items/Containers/Shelves.cs","149644","2023-11-29T10:17:07.7390849-06:00"
"Data/Scripts/Items/Containers/SkeltonsKey.cs","11657","2023-12-22T10:55:34.1542584-06:00"
"Data/Scripts/Items/Containers/Strongbox.cs","4776","2023-11-29T10:17:07.7400847-06:00"
"Data/Scripts/Items/Containers/SunkenBag.cs","4437","2023-12-22T10:55:34.1542584-06:00"
"Data/Scripts/Items/Containers/SunkenChest.cs","5868","2023-12-22T10:55:34.1542584-06:00"
"Data/Scripts/Items/Containers/SunkenShip.cs","5486","2023-12-22T10:55:34.1552579-06:00"
"Data/Scripts/Items/Containers/TrapableContainer.cs","15079","2023-11-29T10:17:07.7410850-06:00"
"Data/Scripts/Items/Containers/TreasureChest.cs","2049","2023-12-22T10:55:34.1552579-06:00"
"Data/Scripts/Items/Containers/TreasureMapChest.cs","13725","2023-12-22T10:55:34.1552579-06:00"
"Data/Scripts/Items/Containers/WaterChest.cs","5810","2023-12-22T10:55:34.1552579-06:00"
"Data/Scripts/Items/Containers/WeightReductionContainer.cs","12736","2024-03-29T16:18:03.3033144-05:00"
"Data/Scripts/Items/Decorations/Artifacts/BaseDecorationArtifact.cs","1606","2023-11-29T10:17:07.7420849-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/ArtifactLargeVase.cs","669","2023-12-22T10:55:34.1552579-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/ArtifactVase.cs","654","2023-12-22T10:55:34.1552579-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/DemonSkull.cs","668","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/DirtPatch.cs","645","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/EvilIdolSkull.cs","772","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/Futon.cs","1142","2023-11-29T10:17:07.7430846-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/LavaTile.cs","642","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/Pier.cs","1370","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/SkullPole.cs","688","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/SwampTile.cs","645","2023-12-22T10:55:34.1562572-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/TatteredAncientMummyWrapping.cs","892","2023-12-22T10:55:34.1572586-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/WallBlood.cs","677","2023-12-22T10:55:34.1572586-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/WaterTile.cs","645","2023-12-22T10:55:34.1572586-06:00"
"Data/Scripts/Items/Decorations/Artifacts/Decorative/Web.cs","778","2023-11-29T10:17:07.7440847-06:00"
"Data/Scripts/Items/Decorations/Artifacts/DoomDecorationArtifacts.cs","17134","2023-11-29T10:17:07.7450853-06:00"
"Data/Scripts/Items/Decorations/Artifacts/SEDecorationArtifacts.cs","40181","2023-11-29T10:17:07.7450853-06:00"
"Data/Scripts/Items/Decorations/Artifacts/StealableArtifactsSpawner.cs","24455","2023-11-29T10:17:07.7462421-06:00"
"Data/Scripts/Items/Decorations/DecoIngotDeed.cs","3996","2023-12-22T10:55:34.1572586-06:00"
"Data/Scripts/Items/Decorations/EvilItems.cs","4213","2024-03-29T16:18:03.3033144-05:00"
"Data/Scripts/Items/Decorations/GwennoGraveAddon.cs","2341","2024-03-29T16:18:03.3048902-05:00"
"Data/Scripts/Items/Decorations/HouseSign.cs","35481","2023-12-22T10:55:34.1572586-06:00"
"Data/Scripts/Items/Decorations/MonsterStatueDeed.cs","5482","2023-12-22T10:55:34.1572586-06:00"
"Data/Scripts/Items/Decorations/OrientalItems.cs","2333","2023-11-29T10:17:07.7472454-06:00"
"Data/Scripts/Items/Decorations/Pillows.cs","2991","2023-11-29T10:17:07.7472454-06:00"
"Data/Scripts/Items/Deeds/BarkeepContract.cs","3278","2023-12-22T10:55:34.1582577-06:00"
"Data/Scripts/Items/Deeds/ClothingBlessDeed.cs","5129","2023-12-22T10:55:34.1582577-06:00"
"Data/Scripts/Items/Deeds/CommodityDeed.cs","8758","2023-12-22T10:55:34.1582577-06:00"
"Data/Scripts/Items/Deeds/DragonBardingDeed.cs","5463","2023-12-22T10:55:34.1582577-06:00"
"Data/Scripts/Items/Deeds/HairRestylingDeed.cs","7529","2023-12-22T10:55:34.1582577-06:00"
"Data/Scripts/Items/Deeds/NameChangeDeed.cs","962","2023-12-22T10:55:34.1582577-06:00"
"Data/Scripts/Items/Deeds/NewPlayerTicket.cs","8120","2023-12-22T10:55:34.1592574-06:00"
"Data/Scripts/Items/Deeds/VendorRentalContract.cs","12412","2023-12-22T10:55:34.1592574-06:00"
"Data/Scripts/Items/Doors/ArgentrockTeleporter.cs","2537","2023-12-22T10:55:34.1592574-06:00"
"Data/Scripts/Items/Doors/BaseDoor.cs","23774","2026-06-09T10:50:41.1068697-05:00"
"Data/Scripts/Items/Doors/BasementDoor.cs","8547","2023-12-22T10:55:34.1592574-06:00"
"Data/Scripts/Items/Doors/BasementDoorway.cs","5833","2023-12-22T10:55:34.1602581-06:00"
"Data/Scripts/Items/Doors/DoorBounce.cs","3043","2023-11-29T10:17:07.7502452-06:00"
"Data/Scripts/Items/Doors/DoorOpener.cs","1639","2026-06-08T17:51:18.3554297-05:00"
"Data/Scripts/Items/Doors/DoorRavendark.cs","2926","2023-12-22T10:55:34.1602581-06:00"
"Data/Scripts/Items/Doors/Doors.cs","12540","2023-11-29T10:17:07.7512451-06:00"
"Data/Scripts/Items/Doors/DoorStuck.cs","1081","2023-11-29T10:17:07.7502452-06:00"
"Data/Scripts/Items/Doors/DoorSwitch.cs","3648","2023-12-22T10:55:34.1602581-06:00"
"Data/Scripts/Items/Doors/DoorTeleporter.cs","7426","2024-03-29T16:18:03.3048902-05:00"
"Data/Scripts/Items/Doors/GateMoon.cs","25603","2026-06-08T17:51:18.4161024-05:00"
"Data/Scripts/Items/Doors/HouseDoors.cs","8671","2023-12-22T10:55:34.1612581-06:00"
"Data/Scripts/Items/Doors/KeywordDoor.cs","14211","2023-12-22T10:55:34.1612581-06:00"
"Data/Scripts/Items/Doors/MagicMirror.cs","11691","2023-12-22T10:55:34.1612581-06:00"
"Data/Scripts/Items/Doors/Moongates.cs","17094","2023-12-22T10:55:34.1612581-06:00"
"Data/Scripts/Items/Doors/PickableDoor.cs","3805","2023-11-29T10:17:07.7522456-06:00"
"Data/Scripts/Items/Doors/Portcullis.cs","1489","2023-11-29T10:17:07.7522456-06:00"
"Data/Scripts/Items/Doors/PrisonExit.cs","1519","2023-12-22T10:55:34.1612581-06:00"
"Data/Scripts/Items/Doors/PublicDoor.cs","11615","2023-12-22T10:55:34.1612581-06:00"
"Data/Scripts/Items/Doors/RaceTeleporter.cs","5379","2023-12-22T10:55:34.1622573-06:00"
"Data/Scripts/Items/Doors/RandomExit.cs","4075","2023-12-22T10:55:34.1622573-06:00"
"Data/Scripts/Items/Doors/SecretDoors.cs","5107","2023-11-29T10:17:07.7532453-06:00"
"Data/Scripts/Items/Doors/SerpentPillars.cs","2012","2023-12-22T10:55:34.1622573-06:00"
"Data/Scripts/Items/Doors/SkullGate.cs","2239","2023-12-22T10:55:34.1622573-06:00"
"Data/Scripts/Items/Doors/StrangePortal.cs","19340","2024-03-29T16:18:03.3068218-05:00"
"Data/Scripts/Items/Doors/Teleporter.cs","17039","2023-12-22T10:55:34.1633352-06:00"
"Data/Scripts/Items/Doors/TeleportTile.cs","1648","2023-12-22T10:55:34.1633352-06:00"
"Data/Scripts/Items/Explorers/ArrowsAndBolts.cs","6947","2023-12-22T10:55:34.1633352-06:00"
"Data/Scripts/Items/Explorers/Bedroll.cs","5318","2026-06-08T17:54:59.5171125-05:00"
"Data/Scripts/Items/Explorers/BedrolledOut.cs","3885","2026-06-08T17:54:59.5770265-05:00"
"Data/Scripts/Items/Explorers/CamperTent.cs","14029","2024-03-29T16:18:03.3068218-05:00"
"Data/Scripts/Items/Explorers/Campfire.cs","4584","2026-06-08T17:54:59.6405603-05:00"
"Data/Scripts/Items/Explorers/Kindling.cs","7208","2026-06-08T17:54:59.6958964-05:00"
"Data/Scripts/Items/Explorers/SmallTent.cs","15156","2023-12-22T10:55:34.1643349-06:00"
"Data/Scripts/Items/Explorers/StableStone.cs","17118","2023-12-22T10:55:34.1643349-06:00"
"Data/Scripts/Items/Farming/FarmableCabbage.cs","1126","2023-11-29T10:17:07.7558007-06:00"
"Data/Scripts/Items/Farming/FarmableCarrot.cs","1050","2023-11-29T10:17:07.7558007-06:00"
"Data/Scripts/Items/Farming/FarmableCorn.cs","1779","2023-11-29T10:17:07.7568035-06:00"
"Data/Scripts/Items/Farming/FarmableCotton.cs","1032","2023-11-29T10:17:07.7568035-06:00"
"Data/Scripts/Items/Farming/FarmableCrop.cs","3479","2023-12-22T10:55:34.1653349-06:00"
"Data/Scripts/Items/Farming/FarmableFlax.cs","1112","2023-11-29T10:17:07.7568035-06:00"
"Data/Scripts/Items/Farming/FarmableLettuce.cs","1126","2023-11-29T10:17:07.7568035-06:00"
"Data/Scripts/Items/Farming/FarmableOnion.cs","1042","2023-11-29T10:17:07.7568035-06:00"
"Data/Scripts/Items/Farming/FarmablePumpkin.cs","5285","2023-11-29T10:17:07.7578037-06:00"
"Data/Scripts/Items/Farming/FarmableTomato.cs","1903","2023-11-29T10:17:07.7578037-06:00"
"Data/Scripts/Items/Farming/FarmableTurnip.cs","1069","2023-11-29T10:17:07.7578037-06:00"
"Data/Scripts/Items/Farming/FarmableWatermelon.cs","1154","2023-11-29T10:17:07.7578037-06:00"
"Data/Scripts/Items/Farming/FarmableWheat.cs","1004","2023-11-29T10:17:07.7588050-06:00"
"Data/Scripts/Items/Food/Asian.cs","8087","2023-11-29T10:17:07.7588050-06:00"
"Data/Scripts/Items/Food/BakedBread.cs","3879","2023-12-22T10:55:34.1653349-06:00"
"Data/Scripts/Items/Food/Beverage.cs","45095","2026-06-09T10:55:18.2328843-05:00"
"Data/Scripts/Items/Food/BeverageEmpty.cs","1307","2023-11-29T10:17:07.7598045-06:00"
"Data/Scripts/Items/Food/BloodDrink.cs","2760","2023-11-29T10:17:07.7598045-06:00"
"Data/Scripts/Items/Food/Bowls.cs","12629","2023-11-29T10:17:07.7598045-06:00"
"Data/Scripts/Items/Food/CookableFood.cs","36843","2024-03-29T16:18:03.3068218-05:00"
"Data/Scripts/Items/Food/Cooking.cs","15743","2023-12-22T10:55:34.1663349-06:00"
"Data/Scripts/Items/Food/Food.cs","45379","2023-12-22T10:55:34.1663349-06:00"
"Data/Scripts/Items/Food/FreshBrain.cs","2664","2023-11-29T10:17:07.7618043-06:00"
"Data/Scripts/Items/Food/HitsDecay.cs","3844","2023-12-22T10:55:34.1663349-06:00"
"Data/Scripts/Items/Food/Hunger.cs","2527","2023-11-29T10:17:07.7618043-06:00"
"Data/Scripts/Items/Food/StamDecay.cs","3553","2023-12-22T10:55:34.1663349-06:00"
"Data/Scripts/Items/Food/TastyHeart.cs","5155","2023-12-22T10:55:34.1673350-06:00"
"Data/Scripts/Items/Food/Vegetables.cs","3963","2023-11-29T10:17:07.7618043-06:00"
"Data/Scripts/Items/Food/WaterFlask.cs","1014","2023-12-22T10:55:34.1673350-06:00"
"Data/Scripts/Items/Food/Waterskin.cs","18272","2024-03-29T16:18:03.3078219-05:00"
"Data/Scripts/Items/Food/WaterVial.cs","1003","2023-12-22T10:55:34.1673350-06:00"
"Data/Scripts/Items/Gems/Amber.cs","953","2023-11-29T10:17:07.7628034-06:00"
"Data/Scripts/Items/Gems/Amethyst.cs","965","2023-11-29T10:17:07.7628034-06:00"
"Data/Scripts/Items/Gems/Citrine.cs","961","2023-11-29T10:17:07.7628034-06:00"
"Data/Scripts/Items/Gems/Crystals.cs","1659","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/Diamond.cs","961","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/Emerald.cs","961","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/LargeCrystal.cs","738","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/MysticalPearl.cs","4394","2023-12-22T10:55:34.1673350-06:00"
"Data/Scripts/Items/Gems/Ruby.cs","949","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/Sapphire.cs","965","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/StarSapphire.cs","981","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gems/Tourmaline.cs","973","2023-11-29T10:17:07.7638035-06:00"
"Data/Scripts/Items/Gifts/Crystal Token.cs","1308","2023-11-29T10:17:07.7653065-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalAltar.cs","3083","2023-11-29T10:17:07.7663098-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalBeggarStatue.cs","5459","2023-11-29T10:17:07.7663098-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalBrazier.cs","2931","2023-11-29T10:17:07.7663098-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalBull.cs","5490","2023-11-29T10:17:07.7673105-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalRunnerStatue.cs","5459","2023-11-29T10:17:07.7673105-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalSupplicantStatue.cs","5519","2023-11-29T10:17:07.7673105-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalTable.cs","5507","2023-11-29T10:17:07.7673105-06:00"
"Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalThrone.cs","5369","2023-11-29T10:17:07.7673105-06:00"
"Data/Scripts/Items/Gifts/Gumps/Crystal Token Gump.cs","5283","2025-11-28T17:18:07.7300777-06:00"
"Data/Scripts/Items/Gifts/Gumps/NinthAnniversaryCoinGump.cs","2244","2025-11-28T17:18:07.7300777-06:00"
"Data/Scripts/Items/Gifts/Gumps/Shadow Token Gump.cs","6723","2025-11-28T17:18:07.7310778-06:00"
"Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/DecorativeTopiary.cs","1105","2023-11-29T10:17:07.7683099-06:00"
"Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/FestiveCactus.cs","1093","2023-11-29T10:17:07.7683099-06:00"
"Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/LightOfTheWinterSolstice.cs","2760","2023-11-29T10:17:07.7683099-06:00"
"Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/Mistletoe.cs","10605","2023-12-22T10:55:34.1673350-06:00"
"Data/Scripts/Items/Gifts/Holiday/Christmas/Christmas Gifts/PileOfGlacialSnow.cs","5296","2023-11-29T10:17:07.7693101-06:00"
