"System","File","HookType","Marker","Line","Registration","Handler","Access","Trigger","Guards","Risk","Docs","CommentNeeded"
"Housing","Data/Scripts/Items/Decorations/HouseSign.cs","Gump","OnResponse","1068","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Decorations/HouseSign.cs","Gump","OnResponse","1122","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Decorations/HouseSign.cs","Gump","OnResponse","1176","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Decorations/HouseSign.cs","Gump","OnResponse","1230","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Items:Doors","Data/Scripts/Items/Doors/GateMoon.cs","Gump","OnResponse","180","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-doors.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalBeggarStatue.cs","Gump","OnResponse","163","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalBull.cs","Gump","OnResponse","165","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalRunnerStatue.cs","Gump","OnResponse","163","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalSupplicantStatue.cs","Gump","OnResponse","163","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalTable.cs","Gump","OnResponse","165","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/CrystalDeeds/ECrystalThrone.cs","Gump","OnResponse","163","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Gumps/Crystal Token Gump.cs","Gump","OnResponse","54","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Gumps/NinthAnniversaryCoinGump.cs","Gump","OnResponse","42","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Gumps/Shadow Token Gump.cs","Gump","OnResponse","60","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenGrave1.cs","Gump","OnResponse","37","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenGrave2.cs","Gump","OnResponse","37","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/Holiday/Halloween/Rewards/HalloweenGrave3.cs","Gump","OnResponse","37","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/ShadowDeeds/EShadowAltar.cs","Gump","OnResponse","160","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Items:Gifts","Data/Scripts/Items/Gifts/ShadowDeeds/EShadowBanner.cs","Gump","OnResponse","160","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-gifts.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/TavernTable.cs","Gump","OnResponse","538","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Remodeling/Gumps/LawnSecurityGump.cs","Gump","OnResponse","75","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Housing","Data/Scripts/Items/Houses/Remodeling/Gumps/ShantySecurityGump.cs","Gump","OnResponse","75","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/housing.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/Artifacts/Minor/ColoringBook.cs","Gump","OnResponse","539","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/Gifts/Gumps/GiftGump.cs","Gump","OnResponse","492","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/God/LegendaryArtifactRename.cs","Gump","OnResponse","153","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","AccessGuard;NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/God/LegendsBook.cs","Gump","OnResponse","429","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Magical","Data/Scripts/Items/Magical/God/Gumps/ItemExperienceGump.cs","Gump","OnResponse","539","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-magical.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/HairDye.cs","Gump","OnResponse","149","public override void OnResponse(NetState from, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/SpecialBeardDye.cs","Gump","OnResponse","143","public override void OnResponse(NetState from, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/SpecialHairDye.cs","Gump","OnResponse","143","public override void OnResponse(NetState from, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/DandD/DungeonMastersGuide.cs","Gump","OnResponse","83","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/LiarsDice/Gumps/CallBluffGump.cs","Gump","OnResponse","115","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/LiarsDice/Gumps/ExitDiceGump.cs","Gump","OnResponse","34","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/LiarsDice/Gumps/GameDiceGump.cs","Gump","OnResponse","171","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/LiarsDice/Gumps/NewDiceGameGump.cs","Gump","OnResponse","38","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Misc","Data/Scripts/Items/Misc/Games/LiarsDice/Gumps/StatusDiceGump.cs","Gump","OnResponse","158","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-misc.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/DracolichSkull.cs","Gump","OnResponse","339","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/DragonEgg.cs","Gump","OnResponse","393","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/DrakkhenEgg.cs","Gump","OnResponse","181","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/DrakkhenEgg.cs","Gump","OnResponse","364","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/HearthOfHomeFire.cs","Gump","OnResponse","113","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/Rares/TarotCards/DecoDeckOfTarot.cs","Gump","OnResponse","106","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Special","Data/Scripts/Items/Special/Special Scrolls/SpecialScroll.cs","Gump","OnResponse","449","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-special.md","ReviewLater"
"Items:Technology","Data/Scripts/Items/Technology/ComputerDatabase.cs","Gump","OnResponse","154","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-technology.md","ReviewLater"
"Items:Technology","Data/Scripts/Items/Technology/DataPad.cs","Gump","OnResponse","113","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-technology.md","ReviewLater"
"Items:Technology","Data/Scripts/Items/Technology/MaterialLiquifier.cs","Gump","OnResponse","439","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-technology.md","ReviewLater"
"Items:Trades","Data/Scripts/Items/Trades/Fishing/Misc/SOS.cs","Gump","OnResponse","364","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-trades.md","ReviewLater"
"Items:Trades","Data/Scripts/Items/Trades/Tailor Items/Dyes.cs","Gump","OnResponse","57","public override void OnResponse(int hue)","OnResponse","Internal","Gump send or response","NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/items-trades.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Base/ForgetfulGem.cs","Gump","OnResponse","169","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Druidism/BookDruidBrewing.cs","Gump","OnResponse","403","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/BagOfTricks.cs","Gump","OnResponse","698","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/BagOfTricks.cs","Gump","OnResponse","770","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/BagOfTricks.cs","Gump","OnResponse","806","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/BagOfTricks.cs","Gump","OnResponse","842","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/BagOfTricks.cs","Gump","OnResponse","878","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Jester/BagOfTricks.cs","Gump","OnResponse","1024","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Spell Framework","Data/Scripts/Magic/Witch/BookWitchBrewing.cs","Gump","OnResponse","403","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/spell-framework.md","ReviewLater"
"Mobiles:Civilized","Data/Scripts/Mobiles/Civilized/Sherry.cs","Gump","OnResponse","125","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/mobiles-civilized.md","ReviewLater"
"Vendor Core","Data/Scripts/Mobiles/Civilized/Vendors/Veterinarian.cs","Gump","OnResponse","156","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;MapGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/vendor-core.md","ReviewLater"
"Mobiles:Elementals","Data/Scripts/Mobiles/Elementals/Necromental.cs","Gump","OnResponse","287","public override void OnResponse(Mobile from, string text)","OnResponse","Internal","Gump send or response","NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/mobiles-elementals.md","ReviewLater"
"Mobiles:Unique","Data/Scripts/Mobiles/Unique/Exodus.cs","Gump","OnResponse","435","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","NullGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/mobiles-unique.md","ReviewLater"
"Quests:SomeRandomNote.cs","Data/Scripts/Quests/SomeRandomNote.cs","Gump","OnResponse","1181","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;MapGuard;PacketReadGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-somerandomnote-cs.md","ReviewLater"
"Quests:Epic","Data/Scripts/Quests/Epic/Gumps/EpicGump.cs","Gump","OnResponse","604","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-epic.md","ReviewLater"
"Quests:Museum","Data/Scripts/Quests/Museum/Gumps/MuseumBookGump.cs","Gump","OnResponse","454","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-museum.md","ReviewLater"
"Quests:Pagan","Data/Scripts/Quests/Pagan/PaganArtifact.cs","Gump","OnResponse","367","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-pagan.md","ReviewLater"
"Quests:Prisoners","Data/Scripts/Quests/Prisoners/Prisoner.cs","Gump","OnResponse","802","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-prisoners.md","ReviewLater"
"Quests:Robots","Data/Scripts/Quests/Robots/RobotSchematics.cs","Gump","OnResponse","614","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-robots.md","ReviewLater"
"Quests:Summon","Data/Scripts/Quests/Summon/SummonTutorial.cs","Gump","OnResponse","133","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","NullGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/quests-summon.md","ReviewLater"
"System:Chat","Data/Scripts/System/Chat/Gumps/3.0 Skin/SendMessageGump.cs","Gump","OnResponse","268","public override void OnResponse(int hue)","OnResponse","Internal","Gump send or response","AccessGuard;DeletedGuard;NullGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-chat.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/AddTrap.cs","Gump","OnResponse","93","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;MapGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Gump","OnResponse","63","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/Basics.cs","Gump","OnResponse","53","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/CreatureHelp.cs","Gump","OnResponse","68","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/FameKarma.cs","Gump","OnResponse","217","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/ItemProps.cs","Gump","OnResponse","51","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/MyChat.cs","Gump","OnResponse","75","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;MapGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/MyChat.cs","Gump","OnResponse","174","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;MapGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/MyLibrary.cs","Gump","OnResponse","185","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;MapGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/Quests.cs","Gump","OnResponse","50","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/RegBar.cs","Gump","OnResponse","499","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/RegBar.cs","Gump","OnResponse","952","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/SkillListing.cs","Gump","OnResponse","1425","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/Skills.cs","Gump","OnResponse","231","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;MapGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/Wanted.cs","Gump","OnResponse","67","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/WealthBar.cs","Gump","OnResponse","132","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Player/Gumps/SkillsGump.cs","Gump","OnResponse","72","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/BaseConfirmGump.cs","Gump","OnResponse","67","public override void OnResponse(Server.Network.NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/BaseImageTileButtonsGump.cs","Gump","OnResponse","145","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/ClueGump.cs","Gump","OnResponse","50","public override void OnResponse(NetState state, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/ConfirmReleaseGump.cs","Gump","OnResponse","51","public override void OnResponse(Server.Network.NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;DeletedGuard;MapGuard;RangeGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
"System:Gumps","Data/Scripts/System/Gumps/HonorSelf.cs","Gump","OnResponse","32","public override void OnResponse(NetState sender, RelayInfo info)","OnResponse","Internal","Gump send or response","BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-gumps.md","ReviewLater"
